,ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile,Prosody,Morphemes,asjp_forms,asjp_segs
3680,Xiamen-Liu-2007-201-61-1,,Xiamen,Liu-2007-201-61,he⁵³,he⁵³,h e ⁵³,,Liu2007,,,,,i n t,,h e , e h
3681,Beijing-Liu-2007-201-62-1,,Beijing,Liu-2007-201-62,tɕi⁵⁵ tan⁵¹,tɕi⁵⁵ tan⁵¹,tɕ i ⁵⁵ + t a n ⁵¹,,Liu2007,,,,,i n t + i n c t,,tS i   t a n , a i n t tS
3682,Haerbin-Liu-2007-201-62-1,,Haerbin,Liu-2007-201-62,tɕi⁴⁴ tan⁵³,tɕi⁴⁴ tan⁵³,tɕ i ⁴⁴ + t a n ⁵³,,Liu2007,,,,,i n t + i n c t,,tS i   t a n , a i n t tS
3683,Jinan-Liu-2007-201-62-1,,Jinan,Liu-2007-201-62,tɕi²¹⁴⁻²³ tæ̃⁴¹,tɕi²¹⁴⁻²³ tæ̃⁴¹,tɕ i ²¹⁴ + t æ̃ ⁴¹,,Liu2007,,,,,i n t + i n t,,tS i   t E* , E* i t tS
3684,Rongcheng-Liu-2007-201-62-1,,Rongcheng,Liu-2007-201-62,ci⁵² tɐn²¹⁴,ci⁵² tɐn²¹⁴,c i ⁵² + t ɐ n ²¹⁴,,Liu2007,,,,,i n t + i n c t,,T i   t a n , T a i n t
3685,Taiyuan-Liu-2007-201-62-1,,Taiyuan,Liu-2007-201-62,tɕi²¹ tæ̃⁴⁵,tɕi²¹ tæ̃⁴⁵,tɕ i ²¹ + t æ̃ ⁴⁵,,Liu2007,,,,,i n t + i n t,,tS i   t E* , E* i t tS
3686,XiAn-Liu-2007-201-62-1,,XiAn,Liu-2007-201-62,tɕi²¹ tæ̃⁰,tɕi²¹ tæ̃⁰,tɕ i ²¹ + t æ̃ ⁰,,Liu2007,,,,,i n t + i n t,,tS i   t E* , E* i t tS
3687,Chengdu-Liu-2007-201-62-1,,Chengdu,Liu-2007-201-62,tɕi⁴⁵ tan²¹³⁻²¹,tɕi⁴⁵ tan²¹³⁻²¹,tɕ i ⁴⁵ + t a n ²¹³,,Liu2007,,,,,i n t + i n c t,,tS i   t a n , a i n t tS
3688,Nanjing-Liu-2007-201-62-1,,Nanjing,Liu-2007-201-62,tɕi³¹⁻³³ tɑ̃⁴⁴,tɕi³¹⁻³³ tɑ̃⁴⁴,tɕ i ³¹ + t ɑ̃ ⁴⁴,,Liu2007,,,,,i n t + i n t,,tS i   t o* , i o* t tS
3689,Jixi-Liu-2007-201-62-1,,Jixi,Liu-2007-201-62,tsɿ⁵⁵⁻⁴⁵ tsɿ²¹³,tsɿ⁵⁵⁻⁴⁵ tsɿ²¹³,ts ɿ ⁵⁵ + ts ɿ ²¹³,,Liu2007,,,,,i n t + i n t,,ts   ts , ts
3690,Suzhou-Liu-2007-201-62-1,,Suzhou,Liu-2007-201-62,tɕi⁴⁴ dᴇ²³¹⁻²¹,tɕi⁴⁴ dᴇ²³¹⁻²¹,tɕ i ⁴⁴ + d e̞ ²³¹,,Liu2007,,,,,i n t + i n t,,tS i   d e , d e i tS
3691,Wenzhou-Liu-2007-201-62-1,,Wenzhou,Liu-2007-201-62,tsɿ⁴⁴⁻⁵³ laŋ²⁴⁻²¹,tsɿ⁴⁴⁻⁵³ laŋ²⁴⁻²¹,ts ɿ ⁴⁴ + l a ŋ ²⁴,,Liu2007,,,,,i n t + i n c t,,ts   l a N , N a l ts
3692,Changsha-Liu-2007-201-62-1,,Changsha,Liu-2007-201-62,tɕi³³ tan¹¹,tɕi³³ tan¹¹,tɕ i ³³ + t a n ¹¹,,Liu2007,,,,,i n t + i n c t,,tS i   t a n , a i n t tS
3693,Loudi-Liu-2007-201-62-1,,Loudi,Liu-2007-201-62,tɕi⁴⁴ dã¹¹,tɕi⁴⁴ dã¹¹,tɕ i ⁴⁴ + d ã ¹¹,,Liu2007,,,,,i n t + i n t,,tS i   d a* , a* d i tS
3694,Nanchang-Liu-2007-201-62-1,,Nanchang,Liu-2007-201-62,tɕʰi⁴² tʰan²¹,tɕʰi⁴² tʰan²¹,tɕʰ i ⁴² + tʰ a n ²¹,,Liu2007,,,,,i n t + i n c t,,tSh~ i   th~ a n , a i n tSh~ th~
3695,Meixian-Liu-2007-201-62-1,,Meixian,Liu-2007-201-62,ke³³ lon³¹,ke³³ lon³¹,k e ³³ + l o n ³¹,,Liu2007,,,,,i n t + i n c t,,k e   l o n , e k l n o
3696,Guilin-Liu-2007-201-62-1,,Guilin,Liu-2007-201-62,tɕi⁴² tã²¹,tɕi⁴² tã²¹,tɕ i ⁴² + t ã ²¹,,Liu2007,,,,,i n t + i n t,,tS i   t a* , a* i t tS
3697,Guangzhou-Liu-2007-201-62-1,,Guangzhou,Liu-2007-201-62,kɐi⁵³ tan²²,kɐi⁵³ tan²²,k ɐi ⁵³ + t a n ²²,,Liu2007,,,,,i n t + i n c t,,k ai   t a n , a ai k n t
3698,Fuzhou-Liu-2007-201-62-1,,Fuzhou,Liu-2007-201-62,kie⁵⁵⁻⁵³ lɔuŋ²⁴²,kie⁵⁵⁻⁵³ lɔuŋ²⁴²,k j e ⁵⁵ + l ɔu ŋ ²⁴²,,Liu2007,,,,,i m n t + i n c t,,k y e   l ou N , N e k l ou y
3699,Xiamen-Liu-2007-201-62-1,,Xiamen,Liu-2007-201-62,kue⁵⁵⁻²² nŋ̍²²,kue⁵⁵⁻²² nŋ̍²²,k w e ⁵⁵ + n ŋ̍ ²²,,Liu2007,,,,,i m n t + i n c t,,k w e   n N , N e k n w
3700,Beijing-Liu-2007-201-63-1,,Beijing,Liu-2007-201-63,tɕiɛn⁵⁵,tɕiɛn⁵⁵,tɕ j ɛ n ⁵⁵,,Liu2007,,,,,i m n c t,,tS y E n , E n tS y
3701,Haerbin-Liu-2007-201-63-1,,Haerbin,Liu-2007-201-63,tɕian⁴⁴,tɕian⁴⁴,tɕ j a n ⁴⁴,,Liu2007,,,,,i m n c t,,tS y a n , a n tS y
3702,Jinan-Liu-2007-201-63-1,,Jinan,Liu-2007-201-63,tɕiæ̃²¹⁴,tɕiæ̃²¹⁴,tɕ j æ̃ ²¹⁴,,Liu2007,,,,,i m n t,,tS y E* , E* tS y
3703,Rongcheng-Liu-2007-201-63-1,,Rongcheng,Liu-2007-201-63,tsiɛr⁵²,tsiɛr⁵²,ts j ɛ ⁵²,,Liu2007,,,,,i m n t,,ts y E , E ts y
3704,Taiyuan-Liu-2007-201-63-1,,Taiyuan,Liu-2007-201-63,tɕie²¹,tɕie²¹,tɕ j e ²¹,,Liu2007,,,,,i m n t,,tS y e , e tS y
3705,XiAn-Liu-2007-201-63-1,,XiAn,Liu-2007-201-63,tɕiæ̃²¹,tɕiæ̃²¹,tɕ j æ̃ ²¹,,Liu2007,,,,,i m n t,,tS y E* , E* tS y
3706,Chengdu-Liu-2007-201-63-1,,Chengdu,Liu-2007-201-63,tɕiɛn⁴⁵,tɕiɛn⁴⁵,tɕ j ɛ n ⁴⁵,,Liu2007,,,,,i m n c t,,tS y E n , E n tS y
3707,Nanjing-Liu-2007-201-63-1,,Nanjing,Liu-2007-201-63,tɕien³¹,tɕien³¹,tɕ j e n ³¹,,Liu2007,,,,,i m n c t,,tS y e n , e n tS y
3708,Jixi-Liu-2007-201-63-1,,Jixi,Liu-2007-201-63,tsẽ⁵⁵,tsẽ⁵⁵,ts ẽ ⁵⁵,,Liu2007,,,,,i n t,,ts e* , e* ts
3709,Suzhou-Liu-2007-201-63-1,,Suzhou,Liu-2007-201-63,tsi⁴⁴,tsi⁴⁴,ts i ⁴⁴,,Liu2007,,,,,i n t,,ts i , i ts
3710,Wenzhou-Liu-2007-201-63-1,,Wenzhou,Liu-2007-201-63,tɕi⁴⁴,tɕi⁴⁴,tɕ i ⁴⁴,,Liu2007,,,,,i n t,,tS i , i tS
3711,Changsha-Liu-2007-201-63-1,,Changsha,Liu-2007-201-63,tɕian³³,tɕian³³,tɕ j a n ³³,,Liu2007,,,,,i m n c t,,tS y a n , a n tS y
3712,Loudi-Liu-2007-201-63-1,,Loudi,Liu-2007-201-63,tɕiæ⁴⁴,tɕiæ⁴⁴,tɕ j æ ⁴⁴,,Liu2007,,,,,i m n t,,tS y E , E tS y
3713,Nanchang-Liu-2007-201-63-1,,Nanchang,Liu-2007-201-63,tɕiɛn⁴²,tɕiɛn⁴²,tɕ j ɛ n ⁴²,,Liu2007,,,,,i m n c t,,tS y E n , E n tS y
3714,Meixian-Liu-2007-201-63-1,,Meixian,Liu-2007-201-63,tsiam³³,tsiam³³,ts j a m ³³,,Liu2007,,,,,i m n c t,,ts y a m , a m ts y
3715,Guilin-Liu-2007-201-63-1,,Guilin,Liu-2007-201-63,tɕiã⁴²,tɕiã⁴²,tɕ j ã ⁴²,,Liu2007,,,,,i m n t,,tS y a* , a* tS y
3716,Guangzhou-Liu-2007-201-63-1,,Guangzhou,Liu-2007-201-63,tsim⁵³,tsim⁵³,ts i m ⁵³,,Liu2007,,,,,i n c t,,ts i m , i m ts
3717,Fuzhou-Liu-2007-201-63-1,,Fuzhou,Liu-2007-201-63,tsieŋ⁵⁵,tsieŋ⁵⁵,ts j e ŋ ⁵⁵,,Liu2007,,,,,i m n c t,,ts y e N , N e ts y
3718,Xiamen-Liu-2007-201-63-1,,Xiamen,Liu-2007-201-63,tsiam⁵⁵,tsiam⁵⁵,ts j a m ⁵⁵,,Liu2007,,,,,i m n c t,,ts y a m , a m ts y
3719,Beijing-Liu-2007-201-64-1,,Beijing,Liu-2007-201-64,tɕiɑur²¹⁴,tɕiɑur²¹⁴,tɕ j ɑu ²¹⁴,,Liu2007,,,,,i m n t,,tS y ou , ou tS y
3720,Haerbin-Liu-2007-201-64-1,,Haerbin,Liu-2007-201-64,tɕiaur²¹³,tɕiaur²¹³,tɕ j au ²¹³,,Liu2007,,,,,i m n t,,tS y au , au tS y
3721,Jinan-Liu-2007-201-64-1,,Jinan,Liu-2007-201-64,tɕyɤr²¹⁴,tɕyɤr²¹⁴,tɕ ɥ ɤ ²¹⁴,,Liu2007,,,,,i m n t,,tS y o , o tS y
3722,Rongcheng-Liu-2007-201-64-1,,Rongcheng,Liu-2007-201-64,cyɔr²¹⁴,cyɔr²¹⁴,c ɥ ɔ ²¹⁴,,Liu2007,,,,,i m n t,,T y o , T o y
3723,Taiyuan-Liu-2007-201-64-1,,Taiyuan,Liu-2007-201-64,tɕyəʔ²,tɕyəʔ²,tɕ ɥ ə ʔ ²,,Liu2007,,,,,i m n c t,,tS y 3 7 , 3 7 tS y
3724,XiAn-Liu-2007-201-64-1,,XiAn,Liu-2007-201-64,tɕyor²¹,tɕyor²¹,tɕ ɥ o ²¹,,Liu2007,,,,,i m n t,,tS y o , o tS y
3725,Chengdu-Liu-2007-201-64-1,,Chengdu,Liu-2007-201-64,tɕyo²¹⁻⁵⁵ tɕyo²¹,tɕyo²¹⁻⁵⁵ tɕyo²¹,tɕ ɥ o ²¹ + tɕ ɥ o ²¹,,Liu2007,,,,,i m n t + i m n t,,tS y o   tS y o , o tS y
3726,Nanjing-Liu-2007-201-64-1,,Nanjing,Liu-2007-201-64,koʔ⁵,koʔ⁵,k o ʔ ⁵,,Liu2007,,,,,i n c t,,k o 7 , 7 k o
3727,Jixi-Liu-2007-201-64-1,,Jixi,Liu-2007-201-64,koʔ³²*,koʔ³²*,k o ʔ ³²,,Liu2007,,,,,i n c t,,k o 7 , 7 k o
3728,Jixi-Liu-2007-201-64-2,,Jixi,Liu-2007-201-64,tɕyoʔ³²* n̩⁰,tɕyoʔ³²* n̩⁰,tɕ ɥ o ʔ ³² + n n̩ ⁰,,Liu2007,,,,,i m n c t + i n c t,,tS y o 7   n n , 7 n o tS y
3729,Suzhou-Liu-2007-201-64-1,,Suzhou,Liu-2007-201-64,koʔ⁴,koʔ⁴,k o ʔ ⁴,,Liu2007,,,,,i n c t,,k o 7 , 7 k o
3730,Wenzhou-Liu-2007-201-64-1,,Wenzhou,Liu-2007-201-64,ko⁴¹,ko⁴¹,k o ⁴¹,,Liu2007,,,,,i n t,,k o , k o
3731,Changsha-Liu-2007-201-64-1,,Changsha,Liu-2007-201-64,tɕio²⁴,tɕio²⁴,tɕ j o ²⁴,,Liu2007,,,,,i m n t,,tS y o , o tS y
3732,Loudi-Liu-2007-201-64-1,,Loudi,Liu-2007-201-64,ko¹³,ko¹³,k o ¹³,,Liu2007,,,,,i n t,,k o , k o
3733,Nanchang-Liu-2007-201-64-1,,Nanchang,Liu-2007-201-64,kɔʔ⁵,kɔʔ⁵,k ɔ ʔ ⁵,,Liu2007,,,,,i n c t,,k o 7 , 7 k o
3734,Meixian-Liu-2007-201-64-1,,Meixian,Liu-2007-201-64,kok¹ ve⁰,kok¹ ve⁰,k o k ¹ + v e ⁰,,Liu2007,,,,,i n c t + i n t,,k o k   v e , e k o v
3735,Guilin-Liu-2007-201-64-1,,Guilin,Liu-2007-201-64,kɑu⁵⁵,kɑu⁵⁵,k ɑu ⁵⁵,,Liu2007,,,,,i n t,,k ou , k ou
3736,Guangzhou-Liu-2007-201-64-1,,Guangzhou,Liu-2007-201-64,kɔk³,kɔk³,k ɔ k ³,,Liu2007,,,,,i n c t,,k o k , k o
3737,Fuzhou-Liu-2007-201-64-1,,Fuzhou,Liu-2007-201-64,køyʔ²⁴*⁻²¹* koyʔ²⁴*,køyʔ²⁴*⁻²¹* koyʔ²⁴*,k øy ʔ ²⁴ + k oy ʔ ²⁴,,Liu2007,,,,,i n c t + i n c t,,k ei 7   k oi 7 , 7 ei k oi
3738,Xiamen-Liu-2007-201-64-1,,Xiamen,Liu-2007-201-64,kak³²*,kak³²*,k a k ³²,,Liu2007,,,,,i n c t,,k a k , a k
3739,Beijing-Liu-2007-201-65-1,,Beijing,Liu-2007-201-65,tɕiɑu²¹⁴,tɕiɑu²¹⁴,tɕ j ɑu ²¹⁴,,Liu2007,,,,,i m n t,,tS y ou , ou tS y
3740,Haerbin-Liu-2007-201-65-1,,Haerbin,Liu-2007-201-65,tɕiau²¹³,tɕiau²¹³,tɕ j au ²¹³,,Liu2007,,,,,i m n t,,tS y au , au tS y
3741,Haerbin-Liu-2007-201-65-2,,Haerbin,Liu-2007-201-65,tɕiau²¹³⁻²¹ ia⁴⁴ tsɿ⁰,tɕiau²¹³⁻²¹ ia⁴⁴ tsɿ⁰,tɕ j au ²¹³ + j a ⁴⁴ + ts ɿ ⁰,,Liu2007,,,,,i m n t + i n t + i n t,,tS y au   y a   ts , a au tS ts y
3742,Jinan-Liu-2007-201-65-1,,Jinan,Liu-2007-201-65,tɕyɤ²¹⁴,tɕyɤ²¹⁴,tɕ ɥ ɤ ²¹⁴,,Liu2007,,,,,i m n t,,tS y o , o tS y
3743,Rongcheng-Liu-2007-201-65-1,,Rongcheng,Liu-2007-201-65,cyɔ²¹⁴,cyɔ²¹⁴,c ɥ ɔ ²¹⁴,,Liu2007,,,,,i m n t,,T y o , T o y
3744,Taiyuan-Liu-2007-201-65-1,,Taiyuan,Liu-2007-201-65,tɕiau⁵³,tɕiau⁵³,tɕ j au ⁵³,,Liu2007,,,,,i m n t,,tS y au , au tS y
3745,XiAn-Liu-2007-201-65-1,,XiAn,Liu-2007-201-65,tɕyo²¹,tɕyo²¹,tɕ ɥ o ²¹,,Liu2007,,,,,i m n t,,tS y o , o tS y
3746,Chengdu-Liu-2007-201-65-1,,Chengdu,Liu-2007-201-65,tɕyo²¹⁻⁵⁵ pər⁵³,tɕyo²¹⁻⁵⁵ pər⁵³,tɕ ɥ o ²¹ + p ə ⁵³,,Liu2007,,,,,i m n t + i n t,,tS y o   p 3 , 3 o p tS y
3747,Nanjing-Liu-2007-201-65-1,,Nanjing,Liu-2007-201-65,tɕioʔ⁵,tɕioʔ⁵,tɕ j o ʔ ⁵,,Liu2007,,,,,i m n c t,,tS y o 7 , 7 o tS y
3748,Jixi-Liu-2007-201-65-1,,Jixi,Liu-2007-201-65,tɕyoʔ³²*,tɕyoʔ³²*,tɕ ɥ o ʔ ³²,,Liu2007,,,,,i m n c t,,tS y o 7 , 7 o tS y
3749,Suzhou-Liu-2007-201-65-1,,Suzhou,Liu-2007-201-65,tɕiɑʔ⁴,tɕiɑʔ⁴,tɕ j ɑ ʔ ⁴,,Liu2007,,,,,i m n c t,,tS y o 7 , 7 o tS y
3750,Wenzhou-Liu-2007-201-65-1,,Wenzhou,Liu-2007-201-65,tɕia⁴¹,tɕia⁴¹,tɕ j a ⁴¹,,Liu2007,,,,,i m n t,,tS y a , a tS y
3751,Changsha-Liu-2007-201-65-1,,Changsha,Liu-2007-201-65,tɕio²⁴,tɕio²⁴,tɕ j o ²⁴,,Liu2007,,,,,i m n t,,tS y o , o tS y
3752,Loudi-Liu-2007-201-65-1,,Loudi,Liu-2007-201-65,dio¹³,dio¹³,d j o ¹³,,Liu2007,,,,,i m n t,,d y o , d o y
3753,Nanchang-Liu-2007-201-65-1,,Nanchang,Liu-2007-201-65,tɕioʔ⁵,tɕioʔ⁵,tɕ j o ʔ ⁵,,Liu2007,,,,,i m n c t,,tS y o 7 , 7 o tS y
3754,Meixian-Liu-2007-201-65-1,,Meixian,Liu-2007-201-65,kiok¹,kiok¹,k j o k ¹,,Liu2007,,,,,i m n c t,,k y o k , k o y
3755,Guilin-Liu-2007-201-65-1,,Guilin,Liu-2007-201-65,ɕy⁵⁵ te²²,ɕy⁵⁵ te²²,ɕ y ⁵⁵ + t e ²²,,Liu2007,,,,,i n t + i n t,,S i   t e , S e i t
3756,Guangzhou-Liu-2007-201-65-1,,Guangzhou,Liu-2007-201-65,kœk³,kœk³,k œ k ³,,Liu2007,,,,,i n c t,,k E k , E k
3757,Fuzhou-Liu-2007-201-65-1,,Fuzhou,Liu-2007-201-65,kʰa⁵⁵,kʰa⁵⁵,kʰ a ⁵⁵,,Liu2007,,,,,i n t,,kh~ a , a kh~
3758,Xiamen-Liu-2007-201-65-1,,Xiamen,Liu-2007-201-65,kʰa⁵⁵,kʰa⁵⁵,kʰ a ⁵⁵,,Liu2007,,,,,i n t,,kh~ a , a kh~
3759,Beijing-Liu-2007-201-66-1,,Beijing,Liu-2007-201-66,tɕiɛ³⁵ piŋ⁵⁵,tɕiɛ³⁵ piŋ⁵⁵,tɕ j ɛ ³⁵ + p i ŋ ⁵⁵,,Liu2007,,,,,i m n t + i n c t,,tS y E   p i N , E N i p tS y
3760,Haerbin-Liu-2007-201-66-1,,Haerbin,Liu-2007-201-66,tuŋ⁵³ piŋ⁴⁴,tuŋ⁵³ piŋ⁴⁴,t u ŋ ⁵³ + p i ŋ ⁴⁴,,Liu2007,,,,,i n c t + i n c t,,t u N   p i N , N i p t u
3761,Jinan-Liu-2007-201-66-1,,Jinan,Liu-2007-201-66,tɕiə²¹⁴⁻²³ piŋ²¹⁴,tɕiə²¹⁴⁻²³ piŋ²¹⁴,tɕ j ə ²¹⁴ + p i ŋ ²¹⁴,,Liu2007,,,,,i m n t + i n c t,,tS y 3   p i N , 3 N i p tS y
3762,Rongcheng-Liu-2007-201-66-1,,Rongcheng,Liu-2007-201-66,ciɛ²¹⁴⁻²¹ piŋ⁵²,ciɛ²¹⁴⁻²¹ piŋ⁵²,c j ɛ ²¹⁴ + p i ŋ ⁵²,,Liu2007,,,,,i m n t + i n c t,,T y E   p i N , E N T i p y
3763,Taiyuan-Liu-2007-201-66-1,,Taiyuan,Liu-2007-201-66,tɕiəʔ²⁻⁵⁴ piŋ²¹,tɕiəʔ²⁻⁵⁴ piŋ²¹,tɕ j ə ʔ ² + p i ŋ ²¹,,Liu2007,,,,,i m n c t + i n c t,,tS y 3 7   p i N , 3 7 N i p tS y
3764,XiAn-Liu-2007-201-66-1,,XiAn,Liu-2007-201-66,tɕiɛ²¹⁻²⁴ piŋ²¹,tɕiɛ²¹⁻²⁴ piŋ²¹,tɕ j ɛ ²¹ + p i ŋ ²¹,,Liu2007,,,,,i m n t + i n c t,,tS y E   p i N , E N i p tS y
3765,Chengdu-Liu-2007-201-66-1,,Chengdu,Liu-2007-201-66,tɕie²¹⁻⁵⁵ pin⁴⁵,tɕie²¹⁻⁵⁵ pin⁴⁵,tɕ j e ²¹ + p i n ⁴⁵,,Liu2007,,,,,i m n t + i n c t,,tS y e   p i n , e i n p tS y
3766,Nanjing-Liu-2007-201-66-1,,Nanjing,Liu-2007-201-66,tɕieʔ⁵ pin³¹,tɕieʔ⁵ pin³¹,tɕ j e ʔ ⁵ + p i n ³¹,,Liu2007,,,,,i m n c t + i n c t,,tS y e 7   p i n , 7 e i n p tS y
3767,Jixi-Liu-2007-201-66-1,,Jixi,Liu-2007-201-66,tɕiaʔ³²* piɑ̃⁵⁵,tɕiaʔ³²* piɑ̃⁵⁵,tɕ j a ʔ ³² + p j ɑ̃ ⁵⁵,,Liu2007,,,,,i m n c t + i m n t,,tS y a 7   p y o* , 7 a o* p tS y
3768,Suzhou-Liu-2007-201-66-1,,Suzhou,Liu-2007-201-66,tɕiəʔ⁴ pin⁴⁴,tɕiəʔ⁴ pin⁴⁴,tɕ j ə ʔ ⁴ + p i n ⁴⁴,,Liu2007,,,,,i m n c t + i n c t,,tS y 3 7   p i n , 3 7 i n p tS y
3769,Wenzhou-Liu-2007-201-66-1,,Wenzhou,Liu-2007-201-66,tɕi⁴¹⁻² peŋ⁴⁴,tɕi⁴¹⁻² peŋ⁴⁴,tɕ i ⁴¹ + p e ŋ ⁴⁴,,Liu2007,,,,,i n t + i n c t,,tS i   p e N , N e i p tS
3770,Changsha-Liu-2007-201-66-1,,Changsha,Liu-2007-201-66,tɕie²⁴ pin³³,tɕie²⁴ pin³³,tɕ j e ²⁴ + p i n ³³,,Liu2007,,,,,i m n t + i n c t,,tS y e   p i n , e i n p tS y
3771,Changsha-Liu-2007-201-66-2,,Changsha,Liu-2007-201-66,ɕia¹¹ lin¹³,ɕia¹¹ lin¹³,ɕ j a ¹¹ + l i n ¹³,,Liu2007,,,,,i m n t + i n c t,,S y a   l i n , S a i l n y
3772,Changsha-Liu-2007-201-66-3,,Changsha,Liu-2007-201-66,kəu⁵⁵⁻⁴¹ lin¹³,kəu⁵⁵⁻⁴¹ lin¹³,k əu ⁵⁵ + l i n ¹³,,Liu2007,,,,,i n t + i n c t,,k 3u   l i n , 3u i k l n
3773,Loudi-Liu-2007-201-66-1,,Loudi,Liu-2007-201-66,tɕʰiɔ⁴² kɤ³⁵,tɕʰiɔ⁴² kɤ³⁵,tɕʰ j ɔ ⁴² + k ɤ ³⁵,,Liu2007,,,,,i m n t + i n t,,tSh~ y o   k o , k o tSh~ y
3774,Nanchang-Liu-2007-201-66-1,,Nanchang,Liu-2007-201-66,tɕiɛt⁵ pin⁴²,tɕiɛt⁵ pin⁴²,tɕ j ɛ t ⁵ + p i n ⁴²,,Liu2007,,,,,i m n c t + i n c t,,tS y E t   p i n , E i n p t tS y
3775,Meixian-Liu-2007-201-66-1,,Meixian,Liu-2007-201-66,ket¹ pen³³,ket¹ pen³³,k e t ¹ + p e n ³³,,Liu2007,,,,,i n c t + i n c t,,k e t   p e n , e k n p t
3776,Guilin-Liu-2007-201-66-1,,Guilin,Liu-2007-201-66,tɕie⁵⁵⁻²¹ pi⁴²,tɕie⁵⁵⁻²¹ pi⁴²,tɕ j e ⁵⁵ + p i ⁴²,,Liu2007,,,,,i m n t + i n t,,tS y e   p i , e i p tS y
3777,Guangzhou-Liu-2007-201-66-1,,Guangzhou,Liu-2007-201-66,kit³ eŋ⁵⁵,kit³ eŋ⁵⁵,k i t ³ + e ŋ ⁵⁵,,Liu2007,,,,,i n c t + i n c t,,k i t   e N , N e i k t
3778,Fuzhou-Liu-2007-201-66-1,,Fuzhou,Liu-2007-201-66,kieʔ⁵⁻²¹ piŋ⁵⁵,kieʔ⁵⁻²¹ piŋ⁵⁵,k j e ʔ ⁵ + p i ŋ ⁵⁵,,Liu2007,,,,,i m n c t + i n c t,,k y e 7   p i N , 7 N e i k p y
3779,Xiamen-Liu-2007-201-66-1,,Xiamen,Liu-2007-201-66,kiat³²*⁻⁵ piŋ⁵⁵,kiat³²*⁻⁵ piŋ⁵⁵,k j a t ³² + p i ŋ ⁵⁵,,Liu2007,,,,,i m n c t + i n c t,,k y a t   p i N , N a i k p t y
3780,Beijing-Liu-2007-201-67-1,,Beijing,Liu-2007-201-67,tɕin⁵¹,tɕin⁵¹,tɕ i n ⁵¹,,Liu2007,,,,,i n c t,,tS i n , i n tS
3781,Haerbin-Liu-2007-201-67-1,,Haerbin,Liu-2007-201-67,tɕin⁵³,tɕin⁵³,tɕ i n ⁵³,,Liu2007,,,,,i n c t,,tS i n , i n tS
3782,Jinan-Liu-2007-201-67-1,,Jinan,Liu-2007-201-67,tɕiẽ³¹,tɕiẽ³¹,tɕ j ẽ ³¹,,Liu2007,,,,,i m n t,,tS y e* , e* tS y
3783,Rongcheng-Liu-2007-201-67-1,,Rongcheng,Liu-2007-201-67,cin³³⁴,cin³³⁴,c i n ³³⁴,,Liu2007,,,,,i n c t,,T i n , T i n
3784,Taiyuan-Liu-2007-201-67-1,,Taiyuan,Liu-2007-201-67,tɕiŋ⁴⁵,tɕiŋ⁴⁵,tɕ i ŋ ⁴⁵,,Liu2007,,,,,i n c t,,tS i N , N i tS
3785,XiAn-Liu-2007-201-67-1,,XiAn,Liu-2007-201-67,tɕin⁴⁴,tɕin⁴⁴,tɕ i n ⁴⁴,,Liu2007,,,,,i n c t,,tS i n , i n tS
3786,Chengdu-Liu-2007-201-67-1,,Chengdu,Liu-2007-201-67,tɕin²¹³,tɕin²¹³,tɕ i n ²¹³,,Liu2007,,,,,i n c t,,tS i n , i n tS
3787,Nanjing-Liu-2007-201-67-1,,Nanjing,Liu-2007-201-67,tɕin⁴⁴,tɕin⁴⁴,tɕ i n ⁴⁴,,Liu2007,,,,,i n c t,,tS i n , i n tS
3788,Jixi-Liu-2007-201-67-1,,Jixi,Liu-2007-201-67,tɕʰiɑ̃²¹³,tɕʰiɑ̃²¹³,tɕʰ j ɑ̃ ²¹³,,Liu2007,,,,,i m n t,,tSh~ y o* , o* tSh~ y
3789,Suzhou-Liu-2007-201-67-1,,Suzhou,Liu-2007-201-67,dʑin²³¹,dʑin²³¹,dʑ i n ²³¹,,Liu2007,,,,,i n c t,,dZ i n , dZ i n
3790,Wenzhou-Liu-2007-201-67-1,,Wenzhou,Liu-2007-201-67,dziaŋ²⁴,dziaŋ²⁴,dz j a ŋ ²⁴,,Liu2007,,,,,i m n c t,,dz y a N , N a dz y
3791,Changsha-Liu-2007-201-67-1,,Changsha,Liu-2007-201-67,tɕin⁴¹,tɕin⁴¹,tɕ i n ⁴¹,,Liu2007,,,,,i n c t,,tS i n , i n tS
3792,Loudi-Liu-2007-201-67-1,,Loudi,Liu-2007-201-67,din¹¹,din¹¹,d i n ¹¹,,Liu2007,,,,,i n c t,,d i n , d i n
3793,Nanchang-Liu-2007-201-67-1,,Nanchang,Liu-2007-201-67,tɕʰin²¹,tɕʰin²¹,tɕʰ i n ²¹,,Liu2007,,,,,i n c t,,tSh~ i n , i n tSh~
3794,Meixian-Liu-2007-201-67-1,,Meixian,Liu-2007-201-67,kʰiun⁵³,kʰiun⁵³,kʰ j u n ⁵³,,Liu2007,,,,,i m n c t,,kh~ y u n , kh~ n u y
3795,Guilin-Liu-2007-201-67-1,,Guilin,Liu-2007-201-67,tɕiŋ²⁵,tɕiŋ²⁵,tɕ i ŋ ²⁵,,Liu2007,,,,,i n c t,,tS i N , N i tS
3796,Guangzhou-Liu-2007-201-67-1,,Guangzhou,Liu-2007-201-67,kɐn²²,kɐn²²,k ɐ n ²²,,Liu2007,,,,,i n c t,,k a n , a k n
