,ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile,asjp_forms,asjp_segs
124,Iraqi-10_bone-1,,Iraqi,10_bone,ʕaðˁ  ma,ʕaðˁ_ma,ʕ a ðˤ m a,,Erwin1963,,,^ʕ a ðˁ _ m a$,default,X a 8 m a,8 X a m
125,Soukhne-10_bone-1,,Soukhne,10_bone,ʕaðˁ  m,ʕaðˁ_m,ʕ a ðˤ m,,Behnstedt1994,,,^ʕ a ðˁ _ m$,default,X a 8 m,8 X a m
126,AqraArbilArabic-10_bone-1,,AqraArbilArabic,10_bone,ʕadˁə  m,ʕadˁə_m,ʕ a dˤ ə m,,Jastrow1990,,,^ʕ a dˁ ə _ m$,default,X a d 3 m,3 X a d m
127,GulfArabic-10_bone-1,,GulfArabic,10_bone,ʕaðˤ  m,ʕaðˤ_m,ʕ a ðˤ m,,Qafisheh1975;Holes1990,,,^ʕ a ðˤ _ m$,default,X a 8 m,8 X a m
128,YemeniticArabic-10_bone-1,,YemeniticArabic,10_bone,ʕaðˁ  ma,ʕaðˁ_ma,ʕ a ðˤ m a,,Qafisheh1992,,,^ʕ a ðˁ _ m a$,default,X a 8 m a,8 X a m
129,NigerianArabic-10_bone-1,,NigerianArabic,10_bone,adˁum,adˁum,a dˤ u m,,Owens1993;Kaye1982,,,^a dˁ u m$,default,a d u m,a d m u
130,Buxari-10_bone-1,,Buxari,10_bone,ʕazəm,ʕazəm,ʕ a z ə m,,Zimmermann2002;Ratcliffe2005,,,^ʕ a z ə m$,default,X a z 3 m,3 X a m z
131,Kinubi-10_bone-1,,Kinubi,10_bone,ladim,ladim,l a d i m,,Wellens2003,,,^l a d i m$,default,l a d i m,a d i l m
132,CentralArabic-11_breast-1,,CentralArabic,11_breast,sˁa dr,sˁa_dr,sˤ a d r,,Ratcliffe2021,,,^sˁ a _ d r$,default,s a d r,a d r s
133,MoroccanArabic-11_breast-1,,MoroccanArabic,11_breast,bez zul a,bez_zul_a,b e z z u l a,,Harrell1962;Caubet1993,,,^b e z _ z u l _ a$,default,b e z z u l a,a b e l u z
