,ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile,asjp_forms,asjp_segs
7165,GuaraniAntigo-3_arrow-1,,GuaraniAntigo,3_arrow,u ʔ ɨ,u ʔ ɨ,u ʔ ɨ,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,,u 7 3,3 7 u
7166,GuaraniAntigo-4_ash-1,,GuaraniAntigo,4_ash,t a n i m u,t a n i m u,t a n i m u,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,,t a n i m u,a i m n t u
7167,GuaraniAntigo-5_axe-1,,GuaraniAntigo,5_axe,j ɨ,j ɨ,j ɨ,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,,y 3,3 y
7168,GuaraniAntigo-6_back-1,,GuaraniAntigo,6_back,a t͡s e j,a t͡s e j,a t͡s e j,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,,a c e y,a c e y
7169,GuaraniAntigo-7_badevil-1,,GuaraniAntigo,7_badevil,a i,a i,a i,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,,a i,a i
7170,GuaraniAntigo-8_bamboo-1,,GuaraniAntigo,8_bamboo,t a kʷ a r a,t a kʷ a r a,t a kʷ a r a,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,,t a kw~ a r a,a kw~ r t
7171,GuaraniAntigo-9_banana-1,,GuaraniAntigo,9_banana,p a k o β a,p a k o β a,p a k o β a,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,,p a k o b a,a b k o p
7172,GuaraniAntigo-10_basket-1,,GuaraniAntigo,10_basket,j a k a,j a k a,j a k a,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,,y a k a,a k y
7173,GuaraniAntigo-11_bat-1,,GuaraniAntigo,11_bat,m o p i,m o p i,m o p i,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,,m o p i,i m o p
7174,GuaraniAntigo-12_bewrong-1,,GuaraniAntigo,12_bewrong,a β ɨ,a β ɨ,a β ɨ,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,,a b 3,3 a b
7175,GuaraniAntigo-14_beard-1,,GuaraniAntigo,14_beard,e nd i β a,e nd i β a,e nd i β a,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,,e nd i b a,a b e i nd
7176,GuaraniAntigo-15_belly-1,,GuaraniAntigo,15_belly,ɨ e,ɨ e,ɨ e,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,,3 e,3 e
7177,GuaraniAntigo-17_big-1,,GuaraniAntigo,17_big,gʷ a s u,gʷ a s u,gʷ a s u,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,,gw~ a s u,a gw~ s u
7178,GuaraniAntigo-18_bird-1,,GuaraniAntigo,18_bird,gʷ ɨ r a,gʷ ɨ r a,gʷ ɨ r a,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,,gw~ 3 r a,3 a gw~ r
7179,GuaraniAntigo-19_bite-1,,GuaraniAntigo,19_bite,s u ʔ u,s u ʔ u,s u ʔ u,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,,s u 7 u,7 s u
7180,GuaraniAntigo-20_black-1,,GuaraniAntigo,20_black,p e h ũ,p e h ũ,p e h ũ,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,,p e h u*,e h p u*
7181,GuaraniAntigo-21_blow-1,,GuaraniAntigo,21_blow,p e j u,p e j u,p e j u,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,,p e y u,e p u y
7182,GuaraniAntigo-22_bone-1,,GuaraniAntigo,22_bone,k ã ŋ,k ã ŋ,k ã ŋ,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,,k a* N,N a* k
7183,GuaraniAntigo-23_boy-1,,GuaraniAntigo,23_boy,k u n ũ m ĩ,k u n ũ m ĩ,k u n ũ m ĩ,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,,k u n u* m i*,i* k m n u u*
7184,GuaraniAntigo-24_branch-1,,GuaraniAntigo,24_branch,a k a ŋ,a k a ŋ,a k a ŋ,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,,a k a N,N a k
7185,GuaraniAntigo-25_breast-1,,GuaraniAntigo,25_breast,k a m,k a m,k a m,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,,k a m,a k m
7186,GuaraniAntigo-26_breathe-1,,GuaraniAntigo,26_breathe,p ɨ t u,p ɨ t u,p ɨ t u,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,,p 3 t u,3 p t u
7187,GuaraniAntigo-27_burnintr-1,,GuaraniAntigo,27_burnintr,k a j,k a j,k a j,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,,k a y,a k y
7188,GuaraniAntigo-28_burntr-1,,GuaraniAntigo,28_burntr,a p ɨ,a p ɨ,a p ɨ,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,,a p 3,3 a p
7189,GuaraniAntigo-29_bury-1,,GuaraniAntigo,29_bury,o t ɨ̃,o t ɨ̃,o t ɨ̃,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,,o t 3*,3* o t
7190,GuaraniAntigo-30_bush-1,,GuaraniAntigo,30_bush,k a ʔ a,k a ʔ a,k a ʔ a,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,,k a 7 a,7 a k
7191,GuaraniAntigo-31_butterfly-1,,GuaraniAntigo,31_butterfly,p ã n ã,p ã n ã,p ã n ã,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,,p a* n a*,a* n p
7192,GuaraniAntigo-33_canoe-1,,GuaraniAntigo,33_canoe,ɨ g a,ɨ g a,ɨ g a,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,,3 g a,3 a g
7193,GuaraniAntigo-35_cloud-1,,GuaraniAntigo,35_cloud,ɨ β ɨ t ɨ,ɨ β ɨ t ɨ,ɨ β ɨ t ɨ,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,,3 b 3 t 3,3 b t
7194,GuaraniAntigo-37_come-1,,GuaraniAntigo,37_come,j u,j u,j u,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,,y u,u y
7195,GuaraniAntigo-38_comb-1,,GuaraniAntigo,38_comb,k i gʷ a,k i gʷ a,k i gʷ a,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,,k i gw~ a,a gw~ i k
7196,GuaraniAntigo-39_corn-1,,GuaraniAntigo,39_corn,a β a t i,a β a t i,a β a t i,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,,a b a t i,a b i t
7197,GuaraniAntigo-40_cotton-1,,GuaraniAntigo,40_cotton,a m a n i j u,a m a n i j u,a m a n i j u,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,,a m a n i y u,a i m n u y
7198,GuaraniAntigo-41_cry-1,,GuaraniAntigo,41_cry,j e t͡s eo,j e t͡s eo,j e t͡s eo,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,,y e c eo,c e eo y
7199,GuaraniAntigo-42_cut-1,,GuaraniAntigo,42_cut,k ɨ̃ t ĩ,k ɨ̃ t ĩ,k ɨ̃ t ĩ,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,,k 3* t i*,3* i* k t
7200,GuaraniAntigo-43_dance-1,,GuaraniAntigo,43_dance,j e r o kʷ i,j e r o kʷ i,j e r o kʷ i,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,,y e r o kw~ i,e i kw~ o r y
7201,GuaraniAntigo-44_day-1,,GuaraniAntigo,44_day,a r a,a r a,a r a,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,,a r a,a r
7202,GuaraniAntigo-46_die-1,,GuaraniAntigo,46_die,m a n õ,m a n õ,m a n õ,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,,m a n o*,a m n o*
7203,GuaraniAntigo-47_dirty-1,,GuaraniAntigo,47_dirty,k ɨ ʔ a,k ɨ ʔ a,k ɨ ʔ a,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,,k 3 7 a,3 7 a k
7204,GuaraniAntigo-48_domake-1,,GuaraniAntigo,48_domake,a p o,a p o,a p o,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,,a p o,a o p
7205,GuaraniAntigo-49_drawpaint-1,,GuaraniAntigo,49_drawpaint,kʷ a t i a,kʷ a t i a,kʷ a t i a,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,,kw~ a t i a,a i kw~ t
7206,GuaraniAntigo-50_dressup-1,,GuaraniAntigo,50_dressup,m o n d e,m o n d e,m o n d e,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,,m o n d e,d e m n o
7207,GuaraniAntigo-52_drystate-1,,GuaraniAntigo,52_drystate,k a ŋ,k a ŋ,k a ŋ,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,,k a N,N a k
7208,GuaraniAntigo-53_earthland-1,,GuaraniAntigo,53_earthland,ɨ w ɨ,ɨ w ɨ,ɨ w ɨ,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,,3 w 3,3 w
7209,GuaraniAntigo-54_eat-1,,GuaraniAntigo,54_eat,k a r u,k a r u,k a r u,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,,k a r u,a k r u
7210,GuaraniAntigo-55_enter-1,,GuaraniAntigo,55_enter,k e,k e,k e,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,,k e,e k
7211,GuaraniAntigo-56_eye-1,,GuaraniAntigo,56_eye,e t͡s a,e t͡s a,e t͡s a,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,,e c a,a c e
7212,GuaraniAntigo-57_face-1,,GuaraniAntigo,57_face,o β,o β,o β,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,,o b,b o
7213,GuaraniAntigo-58_far-1,,GuaraniAntigo,58_far,m o mb ɨ r ɨ,m o mb ɨ r ɨ,m o mb ɨ r ɨ,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,,m o mb 3 r 3,3 m mb o r
7214,GuaraniAntigo-60_father-1,,GuaraniAntigo,60_father,u β,u β,u β,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,,u b,b u
7215,GuaraniAntigo-61_fear-1,,GuaraniAntigo,61_fear,k ɨ h ɨ e j,k ɨ h ɨ e j,k ɨ h ɨ e j,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,,k 3 h 3 e y,3 e h k y
7216,GuaraniAntigo-62_finger-1,,GuaraniAntigo,62_finger,m w ã,m w ã,m w ã,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,,m w a*,a* m w
7217,GuaraniAntigo-63_fire-1,,GuaraniAntigo,63_fire,t a t a,t a t a,t a t a,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,,t a t a,a t
7218,GuaraniAntigo-64_firefly-1,,GuaraniAntigo,64_firefly,m ũ ã,m ũ ã,m ũ ã,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,,m u* a*,a* m u*
7219,GuaraniAntigo-65_firewood-1,,GuaraniAntigo,65_firewood,j e p e ʔ a,j e p e ʔ a,j e p e ʔ a,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,,y e p e 7 a,7 a e p y
7220,GuaraniAntigo-66_fish-1,,GuaraniAntigo,66_fish,p i r a,p i r a,p i r a,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,,p i r a,a i p r
7221,GuaraniAntigo-67_flat-1,,GuaraniAntigo,67_flat,p e,p e,p e,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,,p e,e p
7222,GuaraniAntigo-68_flesh-1,,GuaraniAntigo,68_flesh,s o ʔ o,s o ʔ o,s o ʔ o,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,,s o 7 o,7 o s
7223,GuaraniAntigo-69_flour-1,,GuaraniAntigo,69_flour,u ɨ,u ɨ,u ɨ,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,,u 3,3 u
7224,GuaraniAntigo-70_flower-1,,GuaraniAntigo,70_flower,ɨ β o t ɨ,ɨ β o t ɨ,ɨ β o t ɨ,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,,3 b o t 3,3 b o t
7225,GuaraniAntigo-71_fly-1,,GuaraniAntigo,71_fly,β e β e,β e β e,β e β e,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,,b e b e,b e
7226,GuaraniAntigo-72_flyn-1,,GuaraniAntigo,72_flyn,mb e r u,mb e r u,mb e r u,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,,mb e r u,e mb r u
7227,GuaraniAntigo-73_foot-1,,GuaraniAntigo,73_foot,p ɨ,p ɨ,p ɨ,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,,p 3,3 p
7228,GuaraniAntigo-74_four-1,,GuaraniAntigo,74_four,i r u n ɨ,i r u n ɨ,i r u n ɨ,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,,i r u n 3,3 i n r u
7229,GuaraniAntigo-75_frog-1,,GuaraniAntigo,75_frog,k u r u r u,k u r u r u,k u r u r u,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,,k u r u r u,k r u
7230,GuaraniAntigo-76_fruit-1,,GuaraniAntigo,76_fruit,ɨ β a,ɨ β a,ɨ β a,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,,3 b a,3 a b
7231,GuaraniAntigo-77_full-1,,GuaraniAntigo,77_full,t ɨ n ɨ h ẽ,t ɨ n ɨ h ẽ,t ɨ n ɨ h ẽ,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,,t 3 n 3 h e*,3 e* h n t
7232,GuaraniAntigo-78_gather-1,,GuaraniAntigo,78_gather,m o n o ʔ o,m o n o ʔ o,m o n o ʔ o,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,,m o n o 7 o,7 m n o
7233,GuaraniAntigo-79_girl-1,,GuaraniAntigo,79_girl,k ũ ŋ a t a ĩ,k ũ ŋ a t a ĩ,k ũ ŋ a t a ĩ,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,,k u* N a t a i*,N a i* k t u*
7234,GuaraniAntigo-80_give-1,,GuaraniAntigo,80_give,m e ʔ ẽ,m e ʔ ẽ,m e ʔ ẽ,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,,m e 7 e*,7 e e* m
7235,GuaraniAntigo-81_go-1,,GuaraniAntigo,81_go,o,o,o,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,,o,o
7236,GuaraniAntigo-82_goup-1,,GuaraniAntigo,82_goup,j eu p i,j eu p i,j eu p i,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,,y eu p i,eu i p y
7237,GuaraniAntigo-83_good-1,,GuaraniAntigo,83_good,k a t u,k a t u,k a t u,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,,k a t u,a k t u
7238,GuaraniAntigo-84_grandfather-1,,GuaraniAntigo,84_grandfather,a m o j,a m o j,a m o j,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,,a m o y,a m o y
7239,GuaraniAntigo-85_grass-1,,GuaraniAntigo,85_grass,k a p i ʔ i,k a p i ʔ i,k a p i ʔ i,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,,k a p i 7 i,7 a i k p
7240,GuaraniAntigo-86_green-1,,GuaraniAntigo,86_green,o β ɨ,o β ɨ,o β ɨ,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,,o b 3,3 b o
7241,GuaraniAntigo-87_grow-1,,GuaraniAntigo,87_grow,k a kʷ a a,k a kʷ a a,k a kʷ a a,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,,k a kw~ a a,a k kw~
7242,GuaraniAntigo-89_hair-1,,GuaraniAntigo,89_hair,a,a,a,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,,a,a
7243,GuaraniAntigo-90_hammock-1,,GuaraniAntigo,90_hammock,kʷ ɨ h a,kʷ ɨ h a,kʷ ɨ h a,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,,kw~ 3 h a,3 a h kw~
7244,GuaraniAntigo-91_happy-1,,GuaraniAntigo,91_happy,o r ɨ β,o r ɨ β,o r ɨ β,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,,o r 3 b,3 b o r
7245,GuaraniAntigo-92_hawk-1,,GuaraniAntigo,92_hawk,t a gʷ a t o,t a gʷ a t o,t a gʷ a t o,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,,t a gw~ a t o,a gw~ o t
7246,GuaraniAntigo-93_heal-1,,GuaraniAntigo,93_heal,mb o gʷ e r a,mb o gʷ e r a,mb o gʷ e r a,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,,mb o gw~ e r a,a e gw~ mb o r
7247,GuaraniAntigo-94_hearlisten-1,,GuaraniAntigo,94_hearlisten,h e n u,h e n u,h e n u,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,,h e n u,e h n u
7248,GuaraniAntigo-95_heart-1,,GuaraniAntigo,95_heart,j e ʔ a ŋ,j e ʔ a ŋ,j e ʔ a ŋ,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,,y e 7 a N,7 N a e y
7249,GuaraniAntigo-96_heavy-1,,GuaraniAntigo,96_heavy,p o h ɨ j,p o h ɨ j,p o h ɨ j,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,,p o h 3 y,3 h o p y
7250,GuaraniAntigo-98_help-1,,GuaraniAntigo,98_help,p ɨ t ɨ β o,p ɨ t ɨ β o,p ɨ t ɨ β o,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,,p 3 t 3 b o,3 b o p t
7251,GuaraniAntigo-99_hen-1,,GuaraniAntigo,99_hen,u r u gʷ a s u,u r u gʷ a s u,u r u gʷ a s u,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,,u r u gw~ a s u,a gw~ r s u
7252,GuaraniAntigo-100_hide-1,,GuaraniAntigo,100_hide,n o m i,n o m i,n o m i,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,,n o m i,i m n o
7253,GuaraniAntigo-101_hit-1,,GuaraniAntigo,101_hit,n u p ã,n u p ã,n u p ã,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,,n u p a*,a* n p u
7254,GuaraniAntigo-102_hole-1,,GuaraniAntigo,102_hole,kʷ a,kʷ a,kʷ a,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,,kw~ a,a kw~
7255,GuaraniAntigo-103_hot-1,,GuaraniAntigo,103_hot,a k u,a k u,a k u,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,,a k u,a k u
7256,GuaraniAntigo-104_house-1,,GuaraniAntigo,104_house,o g,o g,o g,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,,o g,g o
7257,GuaraniAntigo-105_howlermonkey-1,,GuaraniAntigo,105_howlermonkey,k a r a j á,k a r a j á,k a r a j á,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,,k a r a y a,a k r y
7258,GuaraniAntigo-106_husband-1,,GuaraniAntigo,106_husband,m e,m e,m e,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,,m e,e m
7259,GuaraniAntigo-107_jacarecaimancrocodile-1,,GuaraniAntigo,107_jacarecaimancrocodile,j a k a r e,j a k a r e,j a k a r e,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,,y a k a r e,a e k r y
7260,GuaraniAntigo-109_kill-1,,GuaraniAntigo,109_kill,j u k a,j u k a,j u k a,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,,y u k a,a k u y
7261,GuaraniAntigo-110_knee-1,,GuaraniAntigo,110_knee,t e n ɨ p ɨ ʔ ã,t e n ɨ p ɨ ʔ ã,t e n ɨ p ɨ ʔ ã,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,,t e n 3 p 3 7 a*,3 7 a* e n p t
7262,GuaraniAntigo-111_knife-1,,GuaraniAntigo,111_knife,k ɨ s e,k ɨ s e,k ɨ s e,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,,k 3 s e,3 e k s
7263,GuaraniAntigo-112_know-1,,GuaraniAntigo,112_know,kʷ a a,kʷ a a,kʷ a a,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,,kw~ a a,a kw~
7264,GuaraniAntigo-113_lake-1,,GuaraniAntigo,113_lake,ɨ u p a,ɨ u p a,ɨ u p a,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,,3 u p a,3 a p u
7265,GuaraniAntigo-114_laugh-1,,GuaraniAntigo,114_laugh,p u k a,p u k a,p u k a,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,,p u k a,a k p u
7266,GuaraniAntigo-115_leaf-1,,GuaraniAntigo,115_leaf,o β,o β,o β,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,,o b,b o
7267,GuaraniAntigo-116_learn-1,,GuaraniAntigo,116_learn,ɲ ẽ mb o ʔ e,ɲ ẽ mb o ʔ e,ɲ ẽ mb o ʔ e,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,,5 e* mb o 7 e,5 7 e e* mb o
7268,GuaraniAntigo-117_leg-1,,GuaraniAntigo,117_leg,t e t ɨ̃ m ã,t e t ɨ̃ m ã,t e t ɨ̃ m ã,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,,t e t 3* m a*,3* a* e m t
7269,GuaraniAntigo-118_liver-1,,GuaraniAntigo,118_liver,p ɨ ʔ a kʷ e,p ɨ ʔ a kʷ e,p ɨ ʔ a kʷ e,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,,p 3 7 a kw~ e,3 7 a e kw~ p
7270,GuaraniAntigo-119_long-1,,GuaraniAntigo,119_long,p u k u,p u k u,p u k u,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,,p u k u,k p u
7271,GuaraniAntigo-120_lookat-1,,GuaraniAntigo,120_lookat,m a ʔ ẽ,m a ʔ ẽ,m a ʔ ẽ,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,,m a 7 e*,7 a e* m
7272,GuaraniAntigo-121_looseones-1,,GuaraniAntigo,121_looseones,k a ɲ ɨ̃,k a ɲ ɨ̃,k a ɲ ɨ̃,,montoya1994arte;de1876catecismo;restivo1893escolios,,,,,k a 5 3*,3* 5 a k
