,ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile,AlternativeTranscription,asjp_forms,asjp_segs
5923,Naze-139_wet-1,,Naze,139_wet,nërjuɴ,nërjuɴ,n ë/ə r j u ɴ,,476171,,,^ n ë r j u ɴ $,default,nërjuɴ,n e 3 r y u N,3 N e n r u y
5924,Naze-140_root-1,,Naze,140_root,nïguri,nïguri,n ï/ɨ g u r i,,476171,,,^ n ï g u r i $,default,nïguri,n i 3 g u r i,3 g i n r u
5925,Naze-141_rat-1,,Naze,141_rat,nïːdʒïɴ,nïːdʒïɴ,n ïː/ɨː dʒ ï/ɨ ɴ,,476171,,,^ n ïː dʒ ï ɴ $,default,nïːdʒïɴ,n i 3 dZ i 3 N,3 N dZ i n
5926,Naze-142_tosleep-1,,Naze,142_tosleep,nïburjuɴ,nïburjuɴ,n ï/ɨ b u r j u ɴ,,476171,,,^ n ï b u r j u ɴ $,default,nïburjuɴ,n i 3 b u r y u N,3 N b i n r u y
5927,Naze-143_toliedown-1,,Naze,143_toliedown,nïburjuɴ,nïburjuɴ,n ï/ɨ b u r j u ɴ,,476171,,,^ n ï b u r j u ɴ $,default,nïburjuɴ,n i 3 b u r y u N,3 N b i n r u y
5928,Naze-144_toclimb-1,,Naze,144_toclimb,noːrjuɴ,noːrjuɴ,n oː r j u ɴ,,476171,,,^ n oː r j u ɴ $,default,noːrjuɴ,n o r y u N,N n o r u y
5929,Naze-145_todrink-1,,Naze,145_todrink,numjuɴ,numjuɴ,n u m j u ɴ,,476171,,,^ n u m j u ɴ $,default,numjuɴ,n u m y u N,N m n u y
5930,Naze-146_leaf-1,,Naze,146_leaf,haː,haː,h aː,,476171,,,^ h aː $,default,haː,h a,a h
5931,Naze-147_tooth-1,,Naze,147_tooth,ha,ha,h a,,476171,,,^ h a $,default,ha,h a,a h
5932,Naze-148_ash-1,,Naze,148_ash,hë,hë,h ë/ə,,476171,,,^ h ë $,default,hë,h e 3,3 e h
5933,Naze-149_tospit-1,,Naze,149_tospit,hakjuɴ,hakjuɴ,h a k j u ɴ,,476171,,,^ h a k j u ɴ $,default,hakjuɴ,h a k y u N,N a h k u y
5934,Naze-150_tovomit-1,,Naze,150_tovomit,hakjuɴ,hakjuɴ,h a k j u ɴ,,476171,,,^ h a k j u ɴ $,default,hakjuɴ,h a k y u N,N a h k u y
5935,Naze-151_shyashamed-1,,Naze,151_shyashamed,hatsïkaʃaɴ,hatsïkaʃaɴ,h a ts ï/ɨ k a ʃ a ɴ,,476171,,,^ h a ts ï k a ʃ a ɴ $,default,hatsïkaʃaɴ,h a ts i 3 k a S a N,3 N S a h i k ts
5936,Naze-152_towork-1,,Naze,152_towork,hatarakjuɴ,hatarakjuɴ,h a t a r a k j u ɴ,,476171,,,^ h a t a r a k j u ɴ $,default,hatarakjuɴ,h a t a r a k y u N,N a h k r t u y
5937,Naze-153_flower-1,,Naze,153_flower,hana,hana,h a n a,,476171,,,^ h a n a $,default,hana,h a n a,a h n
5938,Naze-154_nose-1,,Naze,154_nose,hana,hana,h a n a,,476171,,,^ h a n a $,default,hana,h a n a,a h n
5939,Naze-155_feather-1,,Naze,155_feather,hanë,hanë,h a n ë/ə,,476171,,,^ h a n ë $,default,hanë,h a n e 3,3 a e h n
5940,Naze-156_wing-1,,Naze,156_wing,hanë,hanë,h a n ë/ə,,476171,,,^ h a n ë $,default,hanë,h a n e 3,3 a e h n
5941,Naze-157_mother-1,,Naze,157_mother,?aɴma,?aɴma,ʔ a ɴ m a,,476171,,,^ ? a ɴ m a $,default,?aɴma,7 a N m a,7 N a m
5942,Naze-158_woodsforest-1,,Naze,158_woodsforest,jama,jama,j a m a,,476171,,,^ j a m a $,default,jama,y a m a,a m y
5943,Naze-159_belly-1,,Naze,159_belly,wata,wata,w a t a,,476171,,,^ w a t a $,default,wata,w a t a,a t w
5944,Naze-160_intestines-1,,Naze,160_intestines,nakami,nakami,n a k a m i,,476171,,,^ n a k a m i $,default,nakami,n a k a m i,a i k m n
5945,Naze-161_needle-1,,Naze,161_needle,hari,hari,h a r i,,476171,,,^ h a r i $,default,hari,h a r i,a h i r
5946,Naze-162_fire-1,,Naze,162_fire,m?atsï,m?atsï,m ʔ a ts ï/ɨ,,476171,,,^ m ? a ts ï $,default,m?atsï,m 7 a ts i 3,3 7 a i m ts
5947,Naze-163_left-1,,Naze,163_left,çidʒari,çidʒari,ç i dʒ a r i,,476171,,,^ ç i dʒ a r i $,default,çidʒari,S i dZ a r i,S a dZ i r
5948,Naze-164_personhumanbeing-1,,Naze,164_personhumanbeing,tʃ?u,tʃ?u,tʃ ʔ u,,476171,,,^ tʃ ? u $,default,tʃ?u,tS 7 u,7 tS u
5949,Naze-165_one-1,,Naze,165_one,t?ïːtsï,t?ïːtsï,t ʔ ïː/ɨː ts ï/ɨ,,476171,,,^ t ? ïː ts ï $,default,t?ïːtsï,t 7 i 3 ts i 3,3 7 i t ts
5950,Naze-167_toopenuncover-1,,Naze,167_toopenuncover,hakjuɴ,hakjuɴ,h a k j u ɴ,,476171,,,^ h a k j u ɴ $,default,hakjuɴ,h a k y u N,N a h k u y
5951,Naze-168_day-1,,Naze,168_day,çiɴma,çiɴma,ç i ɴ m a,,476171,,,^ ç i ɴ m a $,default,çiɴma,S i N m a,N S a i m
5952,Naze-169_wide-1,,Naze,169_wide,çiruʃaɴ,çiruʃaɴ,ç i r u ʃ a ɴ,,476171,,,^ ç i r u ʃ a ɴ $,default,çiruʃaɴ,S i r u S a N,N S a i r u
5953,Naze-170_toblow-1,,Naze,170_toblow,Fukjuɴ,Fukjuɴ,β u k j u ɴ,,476171,,,^ F u k j u ɴ $,default,Fukjuɴ,b u k y u N,N b k u y
5954,Naze-171_thatchroof-1,,Naze,171_thatchroof,jaFukjuri,jaFukjuri,j a β u k j u r i,,476171,,,^ j a F u k j u r i $,default,jaFukjuri,y a b u k y u r i,a b i k r u y
5955,Naze-172_toswell-1,,Naze,172_toswell,harërjuɴ,harërjuɴ,h a r ë/ə r j u ɴ,,476171,,,^ h a r ë r j u ɴ $,default,harërjuɴ,h a r e 3 r y u N,3 N a e h r u y
5956,Naze-173_two-1,,Naze,173_two,t?aːtsï,t?aːtsï,t ʔ aː ts ï/ɨ,,476171,,,^ t ? aː ts ï $,default,t?aːtsï,t 7 a ts i 3,3 7 a i t ts
5957,Naze-174_old-1,,Naze,174_old,Furuʃaɴ,Furuʃaɴ,β u r u ʃ a ɴ,,476171,,,^ F u r u ʃ a ɴ $,default,Furuʃaɴ,b u r u S a N,N S a b r u
5958,Naze-175_snake-1,,Naze,175_snake,habu,habu,h a b u,,476171,,,^ h a b u $,default,habu,h a b u,a b h u
5959,Naze-176_stickwood-1,,Naze,176_stickwood,boː,boː,b oː,,476171,,,^ b oː $,default,boː,b o,b o
5960,Naze-177_other-1,,Naze,177_other,Fukanu,Fukanu,β u k a n u,,476171,,,^ F u k a n u $,default,Fukanu,b u k a n u,a b k n u
5961,Naze-178_dust-1,,Naze,178_dust,hoːmë,hoːmë,h oː m ë/ə,,476171,,,^ h oː m ë $,default,hoːmë,h o m e 3,3 e h m o
5962,Naze-179_star-1,,Naze,179_star,Fusï,Fusï,β u s ï/ɨ,,476171,,,^ F u s ï $,default,Fuʃï,b u s i 3,3 b i s u
5963,Naze-180_bone-1,,Naze,180_bone,Funï,Funï,β u n ï/ɨ,,476171,,,^ F u n ï $,default,Funï,b u n i 3,3 b i n u
5964,Naze-181_todig-1,,Naze,181_todig,Furjuɴ,Furjuɴ,β u r j u ɴ,,476171,,,^ F u r j u ɴ $,default,Furjuɴ,b u r y u N,N b r u y
5965,Naze-182_correcttrue-1,,Naze,182_correcttrue,Fuɴnumuɴ,Fuɴnumuɴ,β u ɴ n u m u ɴ,,476171,,,^ F u ɴ n u m u ɴ $,default,Fuɴnumuɴ,b u N n u m u N,N b m n u
5966,Naze-183_toturn-1,,Naze,183_toturn,magarjuɴ,magarjuɴ,m a g a r j u ɴ,,476171,,,^ m a g a r j u ɴ $,default,magarjuɴ,m a g a r y u N,N a g m r u y
5967,Naze-184_fruit-1,,Naze,184_fruit,kSïɴnari,kSïɴnari,k S/s ï/ɨ ɴ n a r i,,476171,,,^ k S ï ɴ n a r i $,default,kïɴnari,k s i 3 N n a r i,3 N a i k n r s
5968,Naze-185_right-1,,Naze,185_right,nigiri,nigiri,n i g i r i,,476171,,,^ n i g i r i $,default,nigiri,n i g i r i,g i n r
5969,Naze-186_short-1,,Naze,186_short,?iQkjaʃaɴ,?iQkjaʃaɴ,ʔ i ʔ k j a ʃ a ɴ,,476171,,,^ ? i Q k j a ʃ a ɴ $,default,?iQkjaʃaɴ,7 i 7 k y a S a N,7 N S a i k y
5970,Naze-187_water-1,,Naze,187_water,mïdzï,mïdzï,m ï/ɨ d z ï/ɨ,,476171,,,^ m ï d z ï $,default,mïdzï,m i 3 d z i 3,3 d i m z
5971,Naze-189_roadpath-1,,Naze,189_roadpath,mïtsï,mïtsï,m ï/ɨ ts ï/ɨ,,476171,,,^ m ï ts ï $,default,mïtsï,m i 3 ts i 3,3 i m ts
5972,Naze-190_three-1,,Naze,190_three,miːtsï,miːtsï,m iː ts ï/ɨ,,476171,,,^ m iː ts ï $,default,miːtsï,m i ts i 3,3 i m ts
5973,Naze-191_ear-1,,Naze,191_ear,miɴ,miɴ,m i ɴ,,476171,,,^ m i ɴ $,default,miɴ,m i N,N i m
5974,Naze-192_wormearthworm-1,,Naze,192_wormearthworm,mëːdʒa,mëːdʒa,m ëː/eː dʒ a,,476171,,,^ m ëː dʒ a $,default,mëːdʒa,m e e dZ a,a dZ e m
5975,Naze-193_tosee-1,,Naze,193_tosee,njuɴ,njuɴ,n j u ɴ,,476171,,,^ n j u ɴ $,default,njuɴ,n y u N,N n u y
5976,Naze-194_all-1,,Naze,194_all,goQto,goQto,g o ʔ t o,,476171,,,^ g o Q t o $,default,goQto,g o 7 t o,7 g o t
5977,Naze-195_totieupfasten-1,,Naze,195_totieupfasten,makjuɴ,makjuɴ,m a k j u ɴ,,476171,,,^ m a k j u ɴ $,default,makjuɴ,m a k y u N,N a k m u y
5978,Naze-196_six-1,,Naze,196_six,moːtsï,moːtsï,m oː ts ï/ɨ,,476171,,,^ m oː ts ï $,default,moːtsï,m o ts i 3,3 i m o ts
5979,Naze-197_breast-1,,Naze,197_breast,monë,monë,m o n ë/ə,,476171,,,^ m o n ë $,default,monë,m o n e 3,3 e m n o
5980,Naze-198_eye-1,,Naze,198_eye,mï,mï,m ï/ɨ,,476171,,,^ m ï $,default,mï,m i 3,3 i m
5981,Naze-200_tohold-1,,Naze,200_tohold,mutʃuɴ,mutʃuɴ,m u tʃ u ɴ,,476171,,,^ m u tʃ u ɴ $,default,mutʃuɴ,m u tS u N,N m tS u
5982,Naze-201_toburn-1,,Naze,201_toburn,jakjuɴ,jakjuɴ,j a k j u ɴ,,476171,,,^ j a k j u ɴ $,default,jakjuɴ,y a k y u N,N a k u y
5983,Naze-202_eight-1,,Naze,202_eight,jaːtsï,jaːtsï,j aː ts ï/ɨ,,476171,,,^ j aː ts ï $,default,jaːtsï,y a ts i 3,3 a i ts y
5984,Naze-203_todream-1,,Naze,203_todream,?imïnirjuɴ,?imïnirjuɴ,ʔ i m ï/ɨ n i r j u ɴ,,476171,,,^ ? i m ï n i r j u ɴ $,default,?imïnirjuɴ,7 i m i 3 n i r y u N,3 7 N i m n r u y
5985,Naze-204_good-1,,Naze,204_good,iQtʃaɴ,iQtʃaɴ,i ʔ tʃ a ɴ,,476171,,,^ i Q tʃ a ɴ $,default,iQtʃaɴ,i 7 tS a N,7 N a i tS
5986,Naze-205_four-1,,Naze,205_four,juːtsï,juːtsï,j uː ts ï/ɨ,,476171,,,^ j uː ts ï $,default,juːtsï,y u ts i 3,3 i ts u y
5987,Naze-206_night-1,,Naze,206_night,juru,juru,j u r u,,476171,,,^ j u r u $,default,juru,y u r u,r u y
5988,Naze-207_tocook-1,,Naze,207_tocook,dʒuri,dʒuri,dʒ u r i,,476171,,,^ dʒ u r i $,default,dʒuri,dZ u r i,dZ i r u
5989,Naze-208_i-1,,Naze,208_i,waɴ,waɴ,w a ɴ,,476171,,,^ w a ɴ $,default,waɴ,w a N,N a w
5990,Naze-209_we-1,,Naze,209_we,wakja,wakja,w a k j a,,476171,,,^ w a k j a $,default,wakja,w a k y a,a k w y
5991,Naze-210_tolaugh-1,,Naze,210_tolaugh,warajuri,warajuri,w a r a j u r i,,476171,,,^ w a r a j u r i $,default,warajuri,w a r a y u r i,a i r u w y
5992,Naze-211_badevil-1,,Naze,211_badevil,waruʃaɴ,waruʃaɴ,w a r u ʃ a ɴ,,476171,,,^ w a r u ʃ a ɴ $,default,waruʃaɴ,w a r u S a N,N S a r u w
5993,Okinawa-1_green-1,,Okinawa,1_green,oːʃeɴ,oːʃeɴ,oː ʃ e ɴ,,476171,,,^ oː ʃ e ɴ $,default,oːʃeɴ,o S e N,N S e o
5994,Okinawa-2_red-1,,Okinawa,2_red,akaʃeɴ,akaʃeɴ,a k a ʃ e ɴ,,476171,,,^ a k a ʃ e ɴ $,default,akaʃeɴ,a k a S e N,N S a e k
5995,Okinawa-3_toyawn-1,,Okinawa,3_toyawn,akuːbi,akuːbi,a k uː b i,,476171,,,^ a k uː b i $,default,akuːbi,a k u b i,a b i k u
5996,Okinawa-4_legfoot-1,,Okinawa,4_legfoot,çisa,çisa,ç i s a,,476171,,,^ ç i s a $,default,hisa,S i s a,S a i s
5997,Okinawa-5_head-1,,Okinawa,5_head,tʃibuːru,tʃibuːru,tʃ i b uː r u,,476171,,,^ tʃ i b uː r u $,default,tʃibuːru,tS i b u r u,b i r tS u
5998,Okinawa-6_new-1,,Okinawa,6_new,miːʃeɴ,miːʃeɴ,m iː ʃ e ɴ,,476171,,,^ m iː ʃ e ɴ $,default,miːʃeɴ,m i S e N,N S e i m
5999,Okinawa-8_warm-1,,Okinawa,8_warm,nukuʃeɴ,nukuʃeɴ,n u k u ʃ e ɴ,,476171,,,^ n u k u ʃ e ɴ $,default,nukuʃeɴ,n u k u S e N,N S e k n u
6000,Okinawa-9_you-1,,Okinawa,9_you,naɴ,naɴ,n a ɴ,,476171,,,^ n a ɴ $,default,naɴ,n a N,N a n
6001,Okinawa-10_heshe-1,,Okinawa,10_heshe,ʔaɴtʃuː,ʔaɴtʃuː,ʔ a ɴ tʃ uː,,476171,,,^ ʔ a ɴ tʃ uː $,default,ʔaɴtʃu,7 a N tS u,7 N a tS u
6002,Okinawa-12_fatgrease-1,,Okinawa,12_fatgrease,ʔaɴra,ʔaɴra,ʔ a ɴ r a,,476171,,,^ ʔ a ɴ r a $,default,ʔaɴra,7 a N r a,7 N a r
6003,Okinawa-13_rain-1,,Okinawa,13_rain,ʔamiː,ʔamiː,ʔ a m iː,,476171,,,^ ʔ a m iː $,default,ʔamiː,7 a m i,7 a i m
6004,Okinawa-14_towalk-1,,Okinawa,14_towalk,ʔaQkuɴ,ʔaQkuɴ,ʔ a ʔ k u ɴ,,476171,,,^ ʔ a Q k u ɴ $,default,ʔaQkuɴ,7 a 7 k u N,7 N a k u
6005,Okinawa-15_that-1,,Okinawa,15_that,ari,ari,a r i,,476171,,,^ a r i $,default,ari,a r i,a i r
6006,Okinawa-16_tosay-1,,Okinawa,16_tosay,ʔjuɴ,ʔjuɴ,ʔ j u ɴ,,476171,,,^ ʔ j u ɴ $,default,ʔjuɴ,7 y u N,7 N u y
6007,Okinawa-17_house-1,,Okinawa,17_house,jaː,jaː,j aː,,476171,,,^ j aː $,default,jaː,y a,a y
6008,Okinawa-18_tobreathe-1,,Okinawa,18_tobreathe,ʔiki-,ʔiki-,ʔ i k i,,476171,,,^ ʔ i k i -$,default,ʔiki,7 i k i,7 i k
6009,Okinawa-19_tolivebealive-1,,Okinawa,19_tolivebealive,ʔikiɴ,ʔikiɴ,ʔ i k i ɴ,,476171,,,^ ʔ i k i ɴ $,default,ʔikiɴ,7 i k i N,7 N i k
6010,Okinawa-20_stone-1,,Okinawa,20_stone,iʃi,iʃi,i ʃ i,,476171,,,^ i ʃ i $,default,iʃi,i S i,S i
6011,Okinawa-22_when-1,,Okinawa,22_when,itʃi,itʃi,i tʃ i,,476171,,,^ i tʃ i $,default,itʃi,i tS i,i tS
6012,Okinawa-23_five-1,,Okinawa,23_five,itʃitʃiː,itʃitʃiː,i tʃ i tʃ iː,,476171,,,^ i tʃ i tʃ iː $,default,itsitsiː,i tS i tS i,i tS
6013,Okinawa-24_lightening-1,,Okinawa,24_lightening,Furiː,Furiː,β u r iː,,476171,,,^ F u r iː $,default,Furiː,b u r i,b i r u
6014,Okinawa-25_dog-1,,Okinawa,25_dog,iɴgwaː,iɴgwaː,i ɴ g w aː,,476171,,,^ i ɴ gw aː $,default,iɴgwaː,i N g w a,N a g i w
6015,Okinawa-26_above-1,,Okinawa,26_above,ʔui,ʔui,ʔ u i,,476171,,,^ ʔ u i $,default,ʔui,7 u i,7 i u
6016,Okinawa-27_toplant-1,,Okinawa,27_toplant,ʔuijuɴ,ʔuijuɴ,ʔ u i j u ɴ,,476171,,,^ ʔ u i j u ɴ $,default,ʔijuɴ,7 u i y u N,7 N i u y
6017,Okinawa-28_thin-1,,Okinawa,28_thin,ʔusuʃeɴ,ʔusuʃeɴ,ʔ u s u ʃ e ɴ,,476171,,,^ ʔ u s u ʃ e ɴ $,default,ʔusuʃeɴ,7 u s u S e N,7 N S e s u
6018,Okinawa-29_toshoot-1,,Okinawa,29_toshoot,ʔuQtuɴ,ʔuQtuɴ,ʔ u ʔ t u ɴ,,476171,,,^ ʔ u Q t u ɴ $,default,ʔuQtuɴ,7 u 7 t u N,7 N t u
6019,Okinawa-30_sea-1,,Okinawa,30_sea,ʔumi,ʔumi,ʔ u m i,,476171,,,^ ʔ u m i $,default,ʔumi,7 u m i,7 i m u
6020,Okinawa-31_branch-1,,Okinawa,31_branch,jura,jura,j u r a,,476171,,,^ j u r a $,default,jura,y u r a,a r u y
6021,Okinawa-33_tail-1,,Okinawa,33_tail,dʒuː,dʒuː,dʒ uː,,476171,,,^ dʒ uː $,default,dʒuː,dZ u,dZ u
6022,Okinawa-34_big-1,,Okinawa,34_big,maːgiʃeɴ,maːgiʃeɴ,m aː g i ʃ e ɴ,,476171,,,^ m aː g i ʃ e ɴ $,default,maːgiʃeɴ,m a g i S e N,N S a e g i m
6023,Okinawa-36_tofall-1,,Okinawa,36_tofall,ʔutïːɴ,ʔutïːɴ,ʔ u t ïː/ɨː ɴ,,476171,,,^ ʔ u t ïː ɴ $,default,ʔutïːɴ,7 u t i 3 N,3 7 N i t u
6024,Okinawa-37_husband-1,,Okinawa,37_husband,utu,utu,u t u,,476171,,,^ u t u $,default,utu,u t u,t u
6025,Okinawa-38_manmale-1,,Okinawa,38_manmale,ikiːga,ikiːga,i k iː g a,,476171,,,^ i k iː g a $,default,ikiːga,i k i g a,a g i k
6026,Okinawa-39_heavy-1,,Okinawa,39_heavy,ʔuɴbuʃeɴ,ʔuɴbuʃeɴ,ʔ u ɴ b u ʃ e ɴ,,476171,,,^ ʔ u ɴ b u ʃ e ɴ $,default,ʔuɴbuʃeɴ,7 u N b u S e N,7 N S b e u
6027,Okinawa-40_tothink-1,,Okinawa,40_tothink,ʔumuiɴ,ʔumuiɴ,ʔ u m u i ɴ,,476171,,,^ ʔ u m u i ɴ $,default,ʔumuiɴ,7 u m u i N,7 N i m u
6028,Okinawa-41_toswim-1,,Okinawa,41_toswim,ʔuiguɴ,ʔuiguɴ,ʔ u i g u ɴ,,476171,,,^ ʔ u i g u ɴ $,default,ʔuiguɴ,7 u i g u N,7 N g i u
6029,Okinawa-42_womanfemale-1,,Okinawa,42_womanfemale,inaːgu,inaːgu,i n aː g u,,476171,,,^ i n aː g u $,default,inaːgu,i n a g u,a g i n u
6030,Okinawa-43_mosquito-1,,Okinawa,43_mosquito,gadʒaɴ,gadʒaɴ,g a dʒ a ɴ,,476171,,,^ g a dʒ a ɴ $,default,gadʒaɴ,g a dZ a N,N a dZ g
6031,Okinawa-44_tobuy-1,,Okinawa,44_tobuy,hoːjuɴ,hoːjuɴ,h oː j u ɴ,,476171,,,^ h oː j u ɴ $,default,hoːjuɴ,h o y u N,N h o u y
6032,Okinawa-45_tosniffsmell-1,,Okinawa,45_tosniffsmell,hadʒasuɴ,hadʒasuɴ,h a dʒ a s u ɴ,,476171,,,^ h a dʒ a s u ɴ $,default,hadʒasuɴ,h a dZ a s u N,N a dZ h s u
6033,Okinawa-46_toscratch-1,,Okinawa,46_toscratch,hakuɴ,hakuɴ,h a k u ɴ,,476171,,,^ h a k u ɴ $,default,hakuɴ,h a k u N,N a h k u
6034,Okinawa-47_tohide-1,,Okinawa,47_tohide,hakusuɴ,hakusuɴ,h a k u s u ɴ,,476171,,,^ h a k u s u ɴ $,default,hakusuɴ,h a k u s u N,N a h k s u
6035,Okinawa-48_wind-1,,Okinawa,48_wind,hadʒi,hadʒi,h a dʒ i,,476171,,,^ h a dʒ i $,default,hadʒi,h a dZ i,a dZ h i
6036,Okinawa-49_tocount-1,,Okinawa,49_tocount,jumuɴ,jumuɴ,j u m u ɴ,,476171,,,^ j u m u ɴ $,default,jumuɴ,y u m u N,N m u y
6037,Okinawa-50_shoulder-1,,Okinawa,50_shoulder,hataː,hataː,h a t aː,,476171,,,^ h a t aː $,default,hataː,h a t a,a h t
6038,Okinawa-51_tobite-1,,Okinawa,51_tobite,kuːjuɴ,kuːjuɴ,k uː j u ɴ,,476171,,,^ k uː j u ɴ $,default,kuːjuɴ,k u y u N,N k u y
6039,Okinawa-52_thunder-1,,Okinawa,52_thunder,kaɴnai,kaɴnai,k a ɴ n a i,,476171,,,^ k a ɴ n a i $,default,kaɴnai,k a N n a i,N a i k n
6040,Okinawa-53_tochew-1,,Okinawa,53_tochew,hamuɴ,hamuɴ,h a m u ɴ,,476171,,,^ h a m u ɴ $,default,hamuɴ,h a m u N,N a h m u
6041,Okinawa-55_skin-1,,Okinawa,55_skin,haː,haː,h aː,,476171,,,^ h aː $,default,haː,h a,a h
6042,Okinawa-56_dry-1,,Okinawa,56_dry,haːrakuɴ,haːrakuɴ,h aː r a k u ɴ,,476171,,,^ h aː r a k u ɴ $,default,haːrakuɴ,h a r a k u N,N a h k r u
6043,Okinawa-57_yellow-1,,Okinawa,57_yellow,kiːru,kiːru,k iː r u,,476171,,,^ k iː r u $,default,kiːru,k i r u,i k r u
6044,Okinawa-58_tohear-1,,Okinawa,58_tohear,kikuɴ,kikuɴ,k i k u ɴ,,476171,,,^ k i k u ɴ $,default,kikuɴ,k i k u N,N i k u
6045,Okinawa-59_dirty-1,,Okinawa,59_dirty,hogoʃeɴ,hogoʃeɴ,h o g o ʃ e ɴ,,476171,,,^ h o g o ʃ e ɴ $,default,hogoʃeɴ,h o g o S e N,N S e g h o
6046,Okinawa-61_fog-1,,Okinawa,61_fog,kiri,kiri,k i r i,,476171,,,^ k i r i $,default,kiri,k i r i,i k r
6047,Okinawa-62_tocuthack-1,,Okinawa,62_tocuthack,kiːɴ,kiːɴ,k iː ɴ,,476171,,,^ k iː ɴ $,default,kiːɴ,k i N,N i k
6048,Okinawa-64_toeat-1,,Okinawa,64_toeat,keːɴ,keːɴ,k eː ɴ,,476171,,,^ k eː ɴ $,default,keːɴ,k e N,N e k
6049,Okinawa-65_grass-1,,Okinawa,65_grass,kusaː,kusaː,k u s aː,,476171,,,^ k u s aː $,default,kusaː,k u s a,a k s u
6050,Okinawa-66_rotten-1,,Okinawa,66_rotten,kusariɴ,kusariɴ,k u s a r i ɴ,,476171,,,^ k u s a r i ɴ $,default,kusariɴ,k u s a r i N,N a i k r s u
6051,Okinawa-67_mouth-1,,Okinawa,67_mouth,kutʃi,kutʃi,k u tʃ i,,476171,,,^ k u tʃ i $,default,kutʃi,k u tS i,i k tS u
6052,Okinawa-68_neck-1,,Okinawa,68_neck,kubi,kubi,k u b i,,476171,,,^ k u b i $,default,kubi,k u b i,b i k u
6053,Okinawa-69_cloud-1,,Okinawa,69_cloud,kumuː,kumuː,k u m uː,,476171,,,^ k u m uː $,default,kumuː,k u m u,k m u
6054,Okinawa-70_spider-1,,Okinawa,70_spider,Fabugaʃi,Fabugaʃi,β a b u g a ʃ i,,476171,,,^ F a b u g a ʃ i $,default,Fabugaʃi,b a b u g a S i,S a b g i u
6055,Okinawa-72_black-1,,Okinawa,72_black,kuruʃeɴ,kuruʃeɴ,k u r u ʃ e ɴ,,476171,,,^ k u r u ʃ e ɴ $,default,kuruʃeɴ,k u r u S e N,N S e k r u
6056,Okinawa-73_hair-1,,Okinawa,73_hair,kiː,kiː,k iː,,476171,,,^ k iː $,default,kiː,k i,i k
6057,Okinawa-74_smoke-1,,Okinawa,74_smoke,kibui,kibui,k i b u i,,476171,,,^ k i b u i $,default,kibui,k i b u i,b i k u
6058,Okinawa-75_nine-1,,Okinawa,75_nine,kukunutʃiː,kukunutʃiː,k u k u n u tʃ iː,,476171,,,^ k u k u n u tʃ iː $,default,kukunutʃiː,k u k u n u tS i,i k n tS u
6059,Okinawa-77_child-1,,Okinawa,77_child,waraːbi,waraːbi,w a r aː b i,,476171,,,^ w a r aː b i $,default,waraːbi,w a r a b i,a b i r w
6060,Okinawa-78_this-1,,Okinawa,78_this,Furi,Furi,β u r i,,476171,,,^ F u r i $,default,Furi,b u r i,b i r u
6061,Okinawa-79_tokill-1,,Okinawa,79_tokill,kurusuɴ,kurusuɴ,k u r u s u ɴ,,476171,,,^ k u r u s u ɴ $,default,kuruɴ,k u r u s u N,N k r s u
6062,Okinawa-80_fish-1,,Okinawa,80_fish,ʔjuː,ʔjuː,ʔ j uː,,476171,,,^ ʔ j uː $,default,ʔjuː,7 y u,7 u y
6063,Okinawa-82_tostabpierce-1,,Okinawa,82_tostabpierce,sasuɴ,sasuɴ,s a s u ɴ,,476171,,,^ s a s u ɴ $,default,sasuɴ,s a s u N,N a s u
6064,Okinawa-83_cold-1,,Okinawa,83_cold,çiːʃeɴ,çiːʃeɴ,ç iː ʃ e ɴ,,476171,,,^ ç iː ʃ e ɴ $,default,çiːʃeɴ,S i S e N,N S e i
